channel_cd,interval_ts_local,meter_id,voltage_lvt,amps_lct,power_factor_pf,number_of_phases,year,month,day,hour,minute,second,week,dayofweek
a,2021-04-11 19:00:00+10:00,396.0,224.58166666666668,1.7201674999999998,-0.37200000000000005,1.0,2021.0,4.0,11.0,19.0,12.5,0.0,14.0,6.0
a,2021-04-11 19:30:00+10:00,396.0,228.5666666666667,2.0647433333333334,-0.056833333333333326,1.0,2021.0,4.0,11.0,19.0,42.5,0.0,14.0,6.0
a,2021-04-11 20:00:00+10:00,396.0,231.39166666666665,1.7003983333333332,0.6158333333333333,1.0,2021.0,4.0,11.0,20.0,12.5,0.0,14.0,6.0
a,2021-04-11 20:30:00+10:00,396.0,233.17999999999998,1.0485838333333333,-0.33216666666666667,1.0,2021.0,4.0,11.0,20.0,42.5,0.0,14.0,6.0
a,2021-04-11 21:00:00+10:00,396.0,232.61333333333334,1.6937201666666668,0.5796666666666667,1.0,2021.0,4.0,11.0,21.0,12.5,0.0,14.0,6.0
a,2021-04-11 21:30:00+10:00,396.0,232.38833333333332,1.454038,-0.39366666666666666,1.0,2021.0,4.0,11.0,21.0,42.5,0.0,14.0,6.0
a,2021-04-11 22:00:00+10:00,396.0,233.39,1.623620833333333,-0.06933333333333334,1.0,2021.0,4.0,11.0,22.0,12.5,0.0,14.0,6.0
a,2021-04-11 22:30:00+10:00,396.0,229.98166666666668,1.6895071666666668,-0.09000000000000001,1.0,2021.0,4.0,11.0,22.0,42.5,0.0,14.0,6.0
a,2021-04-11 23:00:00+10:00,396.0,235.74,1.2167535,-0.37749999999999995,1.0,2021.0,4.0,11.0,23.0,12.5,0.0,14.0,6.0
a,2021-04-11 23:30:00+10:00,396.0,239.53833333333333,1.6004188333333333,-0.0655,1.0,2021.0,4.0,11.0,23.0,42.5,0.0,14.0,6.0
a,2021-04-12 00:00:00+10:00,396.0,238.71666666666667,1.3155381666666666,-0.01049999999999999,1.0,2021.0,4.0,12.0,0.0,12.5,0.0,15.0,0.0
a,2021-04-12 00:30:00+10:00,396.0,238.07833333333335,0.6401956666666667,-0.8861666666666667,1.0,2021.0,4.0,12.0,0.0,42.5,0.0,15.0,0.0
a,2021-04-12 01:00:00+10:00,396.0,241.01,0.445875,-0.7431666666666666,1.0,2021.0,4.0,12.0,1.0,12.5,0.0,15.0,0.0
a,2021-04-12 01:30:00+10:00,396.0,241.34833333333336,0.405028,-0.6866666666666666,1.0,2021.0,4.0,12.0,1.0,42.5,0.0,15.0,0.0
a,2021-04-12 02:00:00+10:00,396.0,240.96333333333334,0.400234,-0.6861666666666667,1.0,2021.0,4.0,12.0,2.0,12.5,0.0,15.0,0.0
a,2021-04-12 02:30:00+10:00,396.0,239.01333333333332,0.5088963333333333,-0.835,1.0,2021.0,4.0,12.0,2.0,42.5,0.0,15.0,0.0
a,2021-04-12 03:00:00+10:00,396.0,239.57833333333335,0.4060231666666667,-0.7008333333333333,1.0,2021.0,4.0,12.0,3.0,12.5,0.0,15.0,0.0
a,2021-04-12 03:30:00+10:00,396.0,240.41833333333332,0.40589666666666663,-0.6988333333333333,1.0,2021.0,4.0,12.0,3.0,42.5,0.0,15.0,0.0
a,2021-04-12 04:00:00+10:00,396.0,239.88833333333332,0.40870199999999995,-0.7000000000000001,1.0,2021.0,4.0,12.0,4.0,12.5,0.0,15.0,0.0
a,2021-04-12 04:30:00+10:00,396.0,243.17999999999998,0.4710623333333333,-0.7655,1.0,2021.0,4.0,12.0,4.0,42.5,0.0,15.0,0.0
a,2021-04-12 05:00:00+10:00,396.0,243.45833333333334,0.417826,-0.706,1.0,2021.0,4.0,12.0,5.0,12.5,0.0,15.0,0.0
a,2021-04-12 05:30:00+10:00,396.0,243.54333333333332,0.41482183333333333,-0.706,1.0,2021.0,4.0,12.0,5.0,42.5,0.0,15.0,0.0
a,2021-04-12 06:00:00+10:00,396.0,242.8166666666667,0.4147785,-0.7025,1.0,2021.0,4.0,12.0,6.0,12.5,0.0,15.0,0.0
a,2021-04-12 06:30:00+10:00,396.0,243.3516666666667,0.41394949999999997,-0.6958333333333333,1.0,2021.0,4.0,12.0,6.0,42.5,0.0,15.0,0.0
a,2021-04-12 07:00:00+10:00,396.0,237.23666666666668,0.8293491666666667,-0.4755,1.0,2021.0,4.0,12.0,7.0,12.5,0.0,15.0,0.0
a,2021-04-12 07:30:00+10:00,396.0,235.29999999999998,2.161426666666667,0.7955,1.0,2021.0,4.0,12.0,7.0,42.5,0.0,15.0,0.0
a,2021-04-12 08:00:00+10:00,396.0,236.89666666666668,2.217055,0.8206666666666668,1.0,2021.0,4.0,12.0,8.0,12.5,0.0,15.0,0.0
a,2021-04-12 08:30:00+10:00,396.0,237.67666666666665,1.6829908333333332,0.32216666666666666,1.0,2021.0,4.0,12.0,8.0,42.5,0.0,15.0,0.0
a,2021-04-12 09:00:00+10:00,396.0,242.6916666666667,1.7687571666666668,0.217,1.0,2021.0,4.0,12.0,9.0,12.5,0.0,15.0,0.0
a,2021-04-12 09:30:00+10:00,396.0,244.625,0.9410996666666667,-0.30083333333333334,1.0,2021.0,4.0,12.0,9.0,42.5,0.0,15.0,0.0
a,2021-04-12 10:00:00+10:00,396.0,247.26666666666665,1.2982933333333333,0.04833333333333334,1.0,2021.0,4.0,12.0,10.0,12.5,0.0,15.0,0.0
a,2021-04-12 10:30:00+10:00,396.0,240.715,0.7462215,-0.5439999999999999,1.0,2021.0,4.0,12.0,10.0,42.5,0.0,15.0,0.0
a,2021-04-12 11:00:00+10:00,396.0,241.19333333333336,0.8248194999999999,-0.5399999999999999,1.0,2021.0,4.0,12.0,11.0,12.5,0.0,15.0,0.0
a,2021-04-12 11:30:00+10:00,396.0,240.82833333333335,1.1133065,-0.2695,1.0,2021.0,4.0,12.0,11.0,42.5,0.0,15.0,0.0
a,2021-04-12 12:00:00+10:00,396.0,239.735,2.476644166666667,-0.627,1.0,2021.0,4.0,12.0,12.0,12.5,0.0,15.0,0.0
a,2021-04-12 12:30:00+10:00,396.0,237.22666666666666,1.0930363333333333,-0.6786666666666666,1.0,2021.0,4.0,12.0,12.0,42.5,0.0,15.0,0.0
a,2021-04-12 13:00:00+10:00,396.0,239.62,0.8736071666666666,-0.6411666666666667,1.0,2021.0,4.0,12.0,13.0,12.5,0.0,15.0,0.0
a,2021-04-12 13:30:00+10:00,396.0,237.92999999999998,0.5365148333333333,-0.8321666666666667,1.0,2021.0,4.0,12.0,13.0,42.5,0.0,15.0,0.0
a,2021-04-12 14:00:00+10:00,396.0,241.56166666666664,0.5659381666666666,-0.914,1.0,2021.0,4.0,12.0,14.0,12.5,0.0,15.0,0.0
a,2021-04-12 14:30:00+10:00,396.0,239.92333333333332,1.5051533333333333,-0.6908333333333333,1.0,2021.0,4.0,12.0,14.0,42.5,0.0,15.0,0.0
a,2021-04-12 15:00:00+10:00,396.0,242.55999999999997,1.001425,-0.6841666666666667,1.0,2021.0,4.0,12.0,15.0,12.5,0.0,15.0,0.0
a,2021-04-12 15:30:00+10:00,396.0,240.83,0.6638971666666666,-0.9828333333333333,1.0,2021.0,4.0,12.0,15.0,42.5,0.0,15.0,0.0
a,2021-04-12 16:00:00+10:00,396.0,238.67999999999998,0.7030090000000001,-0.9834999999999999,1.0,2021.0,4.0,12.0,16.0,12.5,0.0,15.0,0.0
a,2021-04-12 16:30:00+10:00,396.0,239.52166666666668,0.6460076666666666,-0.8111666666666667,1.0,2021.0,4.0,12.0,16.0,42.5,0.0,15.0,0.0
a,2021-04-12 17:00:00+10:00,396.0,237.37166666666667,0.6418223333333334,-0.8315,1.0,2021.0,4.0,12.0,17.0,12.5,0.0,15.0,0.0
a,2021-04-12 17:30:00+10:00,396.0,234.9283333333333,0.45797083333333327,-0.8286666666666668,1.0,2021.0,4.0,12.0,17.0,42.5,0.0,15.0,0.0
a,2021-04-12 18:00:00+10:00,396.0,230.13833333333332,3.728711666666667,0.6066666666666666,1.0,2021.0,4.0,12.0,18.0,12.5,0.0,15.0,0.0
a,2021-04-12 18:30:00+10:00,396.0,230.51,1.8694116666666665,0.7875,1.0,2021.0,4.0,12.0,18.0,42.5,0.0,15.0,0.0
a,2021-04-12 19:00:00+10:00,396.0,229.005,2.215288333333333,0.8301666666666666,1.0,2021.0,4.0,12.0,19.0,12.5,0.0,15.0,0.0
a,2021-04-12 19:30:00+10:00,396.0,233.67333333333332,2.6665916666666667,0.826,1.0,2021.0,4.0,12.0,19.0,42.5,0.0,15.0,0.0
a,2021-04-12 20:00:00+10:00,396.0,234.91833333333332,2.0561683333333334,0.8403333333333333,1.0,2021.0,4.0,12.0,20.0,12.5,0.0,15.0,0.0
a,2021-04-12 20:30:00+10:00,396.0,233.12,1.347895,0.8753333333333333,1.0,2021.0,4.0,12.0,20.0,42.5,0.0,15.0,0.0
a,2021-04-12 21:00:00+10:00,396.0,231.84,1.5684108333333333,0.8686666666666666,1.0,2021.0,4.0,12.0,21.0,12.5,0.0,15.0,0.0
a,2021-04-12 21:30:00+10:00,396.0,229.89666666666668,2.0459986666666667,0.7788333333333334,1.0,2021.0,4.0,12.0,21.0,42.5,0.0,15.0,0.0
a,2021-04-12 22:00:00+10:00,396.0,234.0583333333333,1.8262888333333331,0.816,1.0,2021.0,4.0,12.0,22.0,12.5,0.0,15.0,0.0
a,2021-04-12 22:30:00+10:00,396.0,239.01833333333335,1.7457405000000001,0.20283333333333334,1.0,2021.0,4.0,12.0,22.0,42.5,0.0,15.0,0.0
a,2021-04-12 23:00:00+10:00,396.0,235.86666666666667,1.7678416666666668,0.9115000000000001,1.0,2021.0,4.0,12.0,23.0,12.5,0.0,15.0,0.0
a,2021-04-12 23:30:00+10:00,396.0,236.65666666666667,1.6162718333333335,0.25566666666666665,1.0,2021.0,4.0,12.0,23.0,42.5,0.0,15.0,0.0
a,2021-04-13 00:00:00+10:00,396.0,240.4333333333333,0.421122,-0.8738333333333334,1.0,2021.0,4.0,13.0,0.0,12.5,0.0,15.0,1.0
a,2021-04-13 00:30:00+10:00,396.0,241.30666666666664,0.45671066666666665,-0.7648333333333334,1.0,2021.0,4.0,13.0,0.0,42.5,0.0,15.0,1.0
a,2021-04-13 01:00:00+10:00,396.0,240.88166666666666,0.499857,-0.8098333333333333,1.0,2021.0,4.0,13.0,1.0,12.5,0.0,15.0,1.0
a,2021-04-13 01:30:00+10:00,396.0,242.36,0.42956683333333334,-0.7363333333333334,1.0,2021.0,4.0,13.0,1.0,42.5,0.0,15.0,1.0
a,2021-04-13 02:00:00+10:00,396.0,242.65333333333334,0.4474926666666667,-0.7701666666666668,1.0,2021.0,4.0,13.0,2.0,12.5,0.0,15.0,1.0
a,2021-04-13 02:30:00+10:00,396.0,242.205,0.40479383333333335,-0.6911666666666667,1.0,2021.0,4.0,13.0,2.0,42.5,0.0,15.0,1.0
a,2021-04-13 03:00:00+10:00,396.0,241.54,0.4540715,-0.7665000000000001,1.0,2021.0,4.0,13.0,3.0,12.5,0.0,15.0,1.0
a,2021-04-13 03:30:00+10:00,396.0,240.98000000000002,0.40647516666666667,-0.6920000000000001,1.0,2021.0,4.0,13.0,3.0,42.5,0.0,15.0,1.0
a,2021-04-13 04:00:00+10:00,396.0,240.535,0.45329083333333337,-0.7679999999999999,1.0,2021.0,4.0,13.0,4.0,12.5,0.0,15.0,1.0
a,2021-04-13 04:30:00+10:00,396.0,238.94833333333335,0.41392,-0.6946666666666667,1.0,2021.0,4.0,13.0,4.0,42.5,0.0,15.0,1.0
a,2021-04-13 05:00:00+10:00,396.0,242.01166666666666,0.41645416666666674,-0.6958333333333333,1.0,2021.0,4.0,13.0,5.0,12.5,0.0,15.0,1.0
a,2021-04-13 05:30:00+10:00,396.0,241.655,0.41591533333333336,-0.7161666666666666,1.0,2021.0,4.0,13.0,5.0,42.5,0.0,15.0,1.0
a,2021-04-13 06:00:00+10:00,396.0,239.68500000000003,0.3744986666666667,-0.6396666666666666,1.0,2021.0,4.0,13.0,6.0,12.5,0.0,15.0,1.0
a,2021-04-13 06:30:00+10:00,396.0,236.59500000000003,0.7919735,-0.4081666666666666,1.0,2021.0,4.0,13.0,6.0,42.5,0.0,15.0,1.0
a,2021-04-13 07:00:00+10:00,396.0,237.895,0.7525386666666667,-0.4053333333333333,1.0,2021.0,4.0,13.0,7.0,12.5,0.0,15.0,1.0
a,2021-04-13 07:30:00+10:00,396.0,241.97333333333333,0.6118608333333334,-0.48666666666666664,1.0,2021.0,4.0,13.0,7.0,42.5,0.0,15.0,1.0
a,2021-04-13 08:00:00+10:00,396.0,242.85666666666668,1.7036045,0.2006666666666667,1.0,2021.0,4.0,13.0,8.0,12.5,0.0,15.0,1.0
a,2021-04-13 08:30:00+10:00,396.0,237.59166666666667,0.7887988333333333,-0.19583333333333333,1.0,2021.0,4.0,13.0,8.0,42.5,0.0,15.0,1.0
a,2021-04-13 09:00:00+10:00,396.0,237.46166666666667,2.5435433333333335,0.8649999999999999,1.0,2021.0,4.0,13.0,9.0,12.5,0.0,15.0,1.0
a,2021-04-13 09:30:00+10:00,396.0,238.24,1.9237725,0.27499999999999997,1.0,2021.0,4.0,13.0,9.0,42.5,0.0,15.0,1.0
a,2021-04-13 10:00:00+10:00,396.0,237.38333333333333,1.6919316666666664,0.23299999999999998,1.0,2021.0,4.0,13.0,10.0,12.5,0.0,15.0,1.0
a,2021-04-13 10:30:00+10:00,396.0,239.03333333333333,1.5450685,-0.025666666666666654,1.0,2021.0,4.0,13.0,10.0,42.5,0.0,15.0,1.0
a,2021-04-13 11:00:00+10:00,396.0,238.09,1.288422,-0.28150000000000003,1.0,2021.0,4.0,13.0,11.0,12.5,0.0,15.0,1.0
a,2021-04-13 11:30:00+10:00,396.0,240.88166666666666,2.421875,-0.33699999999999997,1.0,2021.0,4.0,13.0,11.0,42.5,0.0,15.0,1.0
a,2021-04-13 12:00:00+10:00,396.0,241.51166666666666,2.4753981666666665,-0.6561666666666667,1.0,2021.0,4.0,13.0,12.0,12.5,0.0,15.0,1.0
a,2021-04-13 12:30:00+10:00,396.0,237.9333333333333,1.488139,-0.6655,1.0,2021.0,4.0,13.0,12.0,42.5,0.0,15.0,1.0
a,2021-04-13 13:00:00+10:00,396.0,239.90166666666667,6.602035833333333,0.6405,1.0,2021.0,4.0,13.0,13.0,12.5,0.0,15.0,1.0
a,2021-04-13 13:30:00+10:00,396.0,237.975,6.0919799999999995,0.9746666666666667,1.0,2021.0,4.0,13.0,13.0,42.5,0.0,15.0,1.0
a,2021-04-13 14:00:00+10:00,396.0,240.23166666666668,5.958915,0.9731666666666667,1.0,2021.0,4.0,13.0,14.0,12.5,0.0,15.0,1.0
a,2021-04-13 14:30:00+10:00,396.0,239.17,5.726025,0.9811666666666666,1.0,2021.0,4.0,13.0,14.0,42.5,0.0,15.0,1.0
a,2021-04-13 15:00:00+10:00,396.0,238.26333333333332,4.046653333333333,0.8935,1.0,2021.0,4.0,13.0,15.0,12.5,0.0,15.0,1.0
a,2021-04-13 15:30:00+10:00,396.0,239.24166666666667,0.9241288333333334,-0.47633333333333333,1.0,2021.0,4.0,13.0,15.0,42.5,0.0,15.0,1.0
a,2021-04-13 16:00:00+10:00,396.0,240.335,0.9757156666666665,-0.5683333333333332,1.0,2021.0,4.0,13.0,16.0,12.5,0.0,15.0,1.0
a,2021-04-13 16:30:00+10:00,396.0,238.73333333333335,1.0684354999999999,-0.551,1.0,2021.0,4.0,13.0,16.0,42.5,0.0,15.0,1.0
a,2021-04-13 17:00:00+10:00,396.0,239.91166666666666,1.1042901666666667,-0.6143333333333333,1.0,2021.0,4.0,13.0,17.0,12.5,0.0,15.0,1.0
a,2021-04-13 17:30:00+10:00,396.0,236.485,1.0757733333333332,-0.6185,1.0,2021.0,4.0,13.0,17.0,42.5,0.0,15.0,1.0
a,2021-04-13 18:00:00+10:00,396.0,234.5583333333333,1.7276763333333334,-0.36999999999999994,1.0,2021.0,4.0,13.0,18.0,12.5,0.0,15.0,1.0
a,2021-04-13 18:30:00+10:00,396.0,233.49166666666667,1.2860129999999999,-0.6553333333333333,1.0,2021.0,4.0,13.0,18.0,42.5,0.0,15.0,1.0
a,2021-04-13 19:00:00+10:00,396.0,230.08833333333334,2.184985166666667,0.6021666666666666,1.0,2021.0,4.0,13.0,19.0,12.5,0.0,15.0,1.0
a,2021-04-13 19:30:00+10:00,396.0,232.0583333333333,1.9401650000000001,0.961,1.0,2021.0,4.0,13.0,19.0,42.5,0.0,15.0,1.0
a,2021-04-13 20:00:00+10:00,396.0,235.86333333333334,1.8335375,0.6373333333333333,1.0,2021.0,4.0,13.0,20.0,12.5,0.0,15.0,1.0
a,2021-04-13 20:30:00+10:00,396.0,233.06833333333336,1.5527251666666668,-0.06116666666666667,1.0,2021.0,4.0,13.0,20.0,42.5,0.0,15.0,1.0
a,2021-04-13 21:00:00+10:00,396.0,235.10833333333335,1.0484850000000001,0.000833333333333334,1.0,2021.0,4.0,13.0,21.0,12.5,0.0,15.0,1.0
a,2021-04-13 21:30:00+10:00,396.0,236.3166666666667,0.9506611666666668,-0.9736666666666666,1.0,2021.0,4.0,13.0,21.0,42.5,0.0,15.0,1.0
a,2021-04-13 22:00:00+10:00,396.0,237.735,0.7901956666666666,-0.9743333333333334,1.0,2021.0,4.0,13.0,22.0,12.5,0.0,15.0,1.0
a,2021-04-13 22:30:00+10:00,396.0,237.04333333333332,1.3472714999999997,-0.3645,1.0,2021.0,4.0,13.0,22.0,42.5,0.0,15.0,1.0
a,2021-04-13 23:00:00+10:00,396.0,241.04333333333332,1.840694,-0.6771666666666666,1.0,2021.0,4.0,13.0,23.0,12.5,0.0,15.0,1.0
a,2021-04-13 23:30:00+10:00,396.0,243.23666666666668,1.4243474999999999,-0.4005,1.0,2021.0,4.0,13.0,23.0,42.5,0.0,15.0,1.0
a,2021-04-14 00:00:00+10:00,396.0,240.94833333333335,0.9638146666666666,-0.6963333333333334,1.0,2021.0,4.0,14.0,0.0,12.5,0.0,15.0,2.0
a,2021-04-14 00:30:00+10:00,396.0,242.51999999999998,0.7599493333333333,-0.6535,1.0,2021.0,4.0,14.0,0.0,42.5,0.0,15.0,2.0
a,2021-04-14 01:00:00+10:00,396.0,243.54333333333332,0.5246595,-0.739,1.0,2021.0,4.0,14.0,1.0,12.5,0.0,15.0,2.0
a,2021-04-14 01:30:00+10:00,396.0,243.27166666666668,0.5221555,-0.7133333333333334,1.0,2021.0,4.0,14.0,1.0,42.5,0.0,15.0,2.0
a,2021-04-14 02:00:00+10:00,396.0,242.88666666666666,0.4562946666666667,-0.6303333333333333,1.0,2021.0,4.0,14.0,2.0,12.5,0.0,15.0,2.0
a,2021-04-14 02:30:00+10:00,396.0,242.86333333333334,0.4601381666666667,-0.6293333333333334,1.0,2021.0,4.0,14.0,2.0,42.5,0.0,15.0,2.0
a,2021-04-14 03:00:00+10:00,396.0,242.70833333333334,0.45982033333333333,-0.6256666666666667,1.0,2021.0,4.0,14.0,3.0,12.5,0.0,15.0,2.0
a,2021-04-14 03:30:00+10:00,396.0,242.0,0.4583901666666667,-0.6265000000000001,1.0,2021.0,4.0,14.0,3.0,42.5,0.0,15.0,2.0
a,2021-04-14 04:00:00+10:00,396.0,242.24333333333334,0.47274749999999993,-0.6236666666666667,1.0,2021.0,4.0,14.0,4.0,12.5,0.0,15.0,2.0
a,2021-04-14 04:30:00+10:00,396.0,240.98833333333334,0.45660083333333334,-0.6195,1.0,2021.0,4.0,14.0,4.0,42.5,0.0,15.0,2.0
a,2021-04-14 05:00:00+10:00,396.0,243.35333333333332,0.4864915,-0.632,1.0,2021.0,4.0,14.0,5.0,12.5,0.0,15.0,2.0
a,2021-04-14 05:30:00+10:00,396.0,245.245,0.4886455,-0.6965,1.0,2021.0,4.0,14.0,5.0,42.5,0.0,15.0,2.0
a,2021-04-14 06:00:00+10:00,396.0,243.495,0.4561575,-0.6148333333333333,1.0,2021.0,4.0,14.0,6.0,12.5,0.0,15.0,2.0
a,2021-04-14 06:30:00+10:00,396.0,242.63833333333332,0.4902941666666667,-0.691,1.0,2021.0,4.0,14.0,6.0,42.5,0.0,15.0,2.0
a,2021-04-14 07:00:00+10:00,396.0,240.70166666666668,0.4560538333333333,-0.6125,1.0,2021.0,4.0,14.0,7.0,12.5,0.0,15.0,2.0
a,2021-04-14 07:30:00+10:00,396.0,239.88666666666666,1.1062006666666668,-0.19833333333333333,1.0,2021.0,4.0,14.0,7.0,42.5,0.0,15.0,2.0
a,2021-04-14 08:00:00+10:00,396.0,238.505,1.9006655,0.5225000000000001,1.0,2021.0,4.0,14.0,8.0,12.5,0.0,15.0,2.0
a,2021-04-14 08:30:00+10:00,396.0,241.49666666666667,0.9959601666666665,-0.12833333333333333,1.0,2021.0,4.0,14.0,8.0,42.5,0.0,15.0,2.0
a,2021-04-14 09:00:00+10:00,396.0,243.22333333333336,0.8513565000000001,-0.6545,1.0,2021.0,4.0,14.0,9.0,12.5,0.0,15.0,2.0
a,2021-04-14 09:30:00+10:00,396.0,242.785,1.8151928333333334,-0.1115,1.0,2021.0,4.0,14.0,9.0,42.5,0.0,15.0,2.0
a,2021-04-14 10:00:00+10:00,396.0,242.08833333333334,0.7144053333333334,-0.446,1.0,2021.0,4.0,14.0,10.0,12.5,0.0,15.0,2.0
a,2021-04-14 10:30:00+10:00,396.0,242.275,0.6908275,-0.44333333333333336,1.0,2021.0,4.0,14.0,10.0,42.5,0.0,15.0,2.0
a,2021-04-14 11:00:00+10:00,396.0,241.77833333333334,0.7865836666666667,-0.44683333333333336,1.0,2021.0,4.0,14.0,11.0,12.5,0.0,15.0,2.0
a,2021-04-14 11:30:00+10:00,396.0,248.14499999999998,0.7044433333333333,-0.4493333333333333,1.0,2021.0,4.0,14.0,11.0,42.5,0.0,15.0,2.0
a,2021-04-14 12:00:00+10:00,396.0,247.53666666666666,0.40362216666666667,-0.6633333333333333,1.0,2021.0,4.0,14.0,12.0,12.5,0.0,15.0,2.0
a,2021-04-14 12:30:00+10:00,396.0,246.98000000000002,0.7229825,-0.9366666666666666,1.0,2021.0,4.0,14.0,12.0,42.5,0.0,15.0,2.0
a,2021-04-14 13:00:00+10:00,396.0,247.21833333333333,2.3302296666666664,-0.9921666666666668,1.0,2021.0,4.0,14.0,13.0,12.5,0.0,15.0,2.0
a,2021-04-14 13:30:00+10:00,396.0,246.265,0.8797165000000001,-0.7061666666666667,1.0,2021.0,4.0,14.0,13.0,42.5,0.0,15.0,2.0
a,2021-04-14 14:00:00+10:00,396.0,245.63833333333332,0.7125243333333332,-0.5331666666666667,1.0,2021.0,4.0,14.0,14.0,12.5,0.0,15.0,2.0
a,2021-04-14 14:30:00+10:00,396.0,244.20666666666668,0.49080383333333333,-0.8848333333333334,1.0,2021.0,4.0,14.0,14.0,42.5,0.0,15.0,2.0
a,2021-04-14 15:00:00+10:00,396.0,245.61333333333334,0.39848716666666667,-0.7768333333333334,1.0,2021.0,4.0,14.0,15.0,12.5,0.0,15.0,2.0
a,2021-04-14 15:30:00+10:00,396.0,239.93166666666664,0.7860688333333333,-0.586,1.0,2021.0,4.0,14.0,15.0,42.5,0.0,15.0,2.0
a,2021-04-14 16:00:00+10:00,396.0,240.81833333333336,0.6426898333333333,-0.8654999999999999,1.0,2021.0,4.0,14.0,16.0,12.5,0.0,15.0,2.0
a,2021-04-14 16:30:00+10:00,396.0,239.17166666666665,1.5185116666666667,-0.6869999999999999,1.0,2021.0,4.0,14.0,16.0,42.5,0.0,15.0,2.0
a,2021-04-14 17:00:00+10:00,396.0,239.23333333333335,0.7065766666666667,-0.989,1.0,2021.0,4.0,14.0,17.0,12.5,0.0,15.0,2.0
a,2021-04-14 17:30:00+10:00,396.0,238.02166666666668,1.6393778333333333,0.22733333333333336,1.0,2021.0,4.0,14.0,17.0,42.5,0.0,15.0,2.0
a,2021-04-14 18:00:00+10:00,396.0,235.31333333333336,1.490315,0.8793333333333333,1.0,2021.0,4.0,14.0,18.0,12.5,0.0,15.0,2.0
a,2021-04-14 18:30:00+10:00,396.0,235.66,2.0107866666666667,0.9596666666666667,1.0,2021.0,4.0,14.0,18.0,42.5,0.0,15.0,2.0
a,2021-04-14 19:00:00+10:00,396.0,234.97333333333333,1.8560583333333334,0.9550000000000001,1.0,2021.0,4.0,14.0,19.0,12.5,0.0,15.0,2.0
a,2021-04-14 19:30:00+10:00,396.0,236.21166666666667,1.9548116666666668,0.8988333333333333,1.0,2021.0,4.0,14.0,19.0,42.5,0.0,15.0,2.0
a,2021-04-14 20:00:00+10:00,396.0,235.125,2.3121633333333333,0.892,1.0,2021.0,4.0,14.0,20.0,12.5,0.0,15.0,2.0
a,2021-04-14 20:30:00+10:00,396.0,237.63666666666666,1.792695,0.8813333333333334,1.0,2021.0,4.0,14.0,20.0,42.5,0.0,15.0,2.0
a,2021-04-14 21:00:00+10:00,396.0,237.27166666666668,1.4997683333333331,0.8641666666666666,1.0,2021.0,4.0,14.0,21.0,12.5,0.0,15.0,2.0
a,2021-04-14 21:30:00+10:00,396.0,235.26833333333332,1.1912733333333334,0.8685,1.0,2021.0,4.0,14.0,21.0,42.5,0.0,15.0,2.0
a,2021-04-14 22:00:00+10:00,396.0,237.1016666666667,1.9274449999999999,0.8081666666666667,1.0,2021.0,4.0,14.0,22.0,12.5,0.0,15.0,2.0
a,2021-04-14 22:30:00+10:00,396.0,238.15,1.5236599999999998,0.8121666666666667,1.0,2021.0,4.0,14.0,22.0,42.5,0.0,15.0,2.0
a,2021-04-14 23:00:00+10:00,396.0,241.39333333333335,1.81755,0.7841666666666667,1.0,2021.0,4.0,14.0,23.0,12.5,0.0,15.0,2.0
a,2021-04-14 23:30:00+10:00,396.0,242.58833333333334,1.6277243333333333,0.5223333333333333,1.0,2021.0,4.0,14.0,23.0,42.5,0.0,15.0,2.0
a,2021-04-15 00:00:00+10:00,396.0,243.61666666666667,1.0996168333333334,0.251,1.0,2021.0,4.0,15.0,0.0,12.5,0.0,15.0,3.0
a,2021-04-15 00:30:00+10:00,396.0,243.53833333333333,1.2921173333333333,-0.0815,1.0,2021.0,4.0,15.0,0.0,42.5,0.0,15.0,3.0
a,2021-04-15 01:00:00+10:00,396.0,244.275,0.8223931666666666,-0.1673333333333333,1.0,2021.0,4.0,15.0,1.0,12.5,0.0,15.0,3.0
a,2021-04-15 01:30:00+10:00,396.0,242.215,0.46441499999999997,-0.7963333333333332,1.0,2021.0,4.0,15.0,1.0,42.5,0.0,15.0,3.0
a,2021-04-15 02:00:00+10:00,396.0,242.5,0.5087125,-0.842,1.0,2021.0,4.0,15.0,2.0,12.5,0.0,15.0,3.0
a,2021-04-15 02:30:00+10:00,396.0,241.05499999999998,0.4218055,-0.7448333333333333,1.0,2021.0,4.0,15.0,2.0,42.5,0.0,15.0,3.0
a,2021-04-15 03:00:00+10:00,396.0,240.63166666666666,0.4176256666666667,-0.7478333333333333,1.0,2021.0,4.0,15.0,3.0,12.5,0.0,15.0,3.0
a,2021-04-15 03:30:00+10:00,396.0,241.16666666666666,0.41357116666666666,-0.747,1.0,2021.0,4.0,15.0,3.0,42.5,0.0,15.0,3.0
a,2021-04-15 04:00:00+10:00,396.0,243.92166666666665,0.42187250000000004,-0.7463333333333333,1.0,2021.0,4.0,15.0,4.0,12.5,0.0,15.0,3.0
a,2021-04-15 04:30:00+10:00,396.0,243.385,0.482661,-0.8260000000000001,1.0,2021.0,4.0,15.0,4.0,42.5,0.0,15.0,3.0
a,2021-04-15 05:00:00+10:00,396.0,241.89,0.44581050000000005,-0.7801666666666667,1.0,2021.0,4.0,15.0,5.0,12.5,0.0,15.0,3.0
a,2021-04-15 05:30:00+10:00,396.0,242.75,0.4336985,-0.777,1.0,2021.0,4.0,15.0,5.0,42.5,0.0,15.0,3.0
